relative_path,synset,label,source_index,split
train/images/crazing_221.jpg,crazing,0,134,train
train/images/crazing_6.jpg,crazing,0,251,train
train/images/crazing_212.jpg,crazing,0,124,train
train/images/crazing_131.jpg,crazing,0,35,train
train/images/crazing_231.jpg,crazing,0,145,train
train/images/crazing_286.jpg,crazing,0,205,train
train/images/crazing_41.jpg,crazing,0,232,train
train/images/crazing_39.jpg,crazing,0,230,train
train/images/crazing_47.jpg,crazing,0,238,train
train/images/crazing_129.jpg,crazing,0,32,train
train/images/crazing_64.jpg,crazing,0,256,train
train/images/crazing_25.jpg,crazing,0,165,train
train/images/crazing_220.jpg,crazing,0,133,train
train/images/crazing_190.jpg,crazing,0,100,train
train/images/crazing_271.jpg,crazing,0,189,train
train/images/crazing_300.jpg,crazing,0,221,train
train/images/crazing_137.jpg,crazing,0,41,train
train/images/crazing_34.jpg,crazing,0,225,train
train/images/crazing_214.jpg,crazing,0,126,train
train/images/crazing_179.jpg,crazing,0,87,train
train/images/crazing_200.jpg,crazing,0,111,train
train/images/crazing_191.jpg,crazing,0,101,train
train/images/crazing_68.jpg,crazing,0,260,train
train/images/crazing_85.jpg,crazing,0,279,train
train/images/crazing_61.jpg,crazing,0,253,train
valid/images/crazing_5.jpg,crazing,0,299,train
train/images/crazing_149.jpg,crazing,0,54,train
train/images/crazing_73.jpg,crazing,0,266,train
train/images/crazing_189.jpg,crazing,0,98,train
train/images/crazing_123.jpg,crazing,0,26,train
train/images/crazing_229.jpg,crazing,0,142,train
train/images/crazing_15.jpg,crazing,0,55,train
train/images/crazing_140.jpg,crazing,0,45,train
train/images/crazing_195.jpg,crazing,0,105,train
train/images/crazing_288.jpg,crazing,0,207,train
train/images/crazing_132.jpg,crazing,0,36,train
train/images/crazing_237.jpg,crazing,0,151,train
train/images/crazing_89.jpg,crazing,0,283,train
train/images/crazing_158.jpg,crazing,0,64,train
train/images/crazing_126.jpg,crazing,0,29,train
train/images/crazing_177.jpg,crazing,0,85,train
train/images/crazing_197.jpg,crazing,0,107,train
train/images/crazing_169.jpg,crazing,0,76,train
train/images/crazing_171.jpg,crazing,0,79,train
train/images/crazing_50.jpg,crazing,0,241,train
train/images/crazing_174.jpg,crazing,0,82,train
train/images/crazing_198.jpg,crazing,0,108,train
train/images/crazing_92.jpg,crazing,0,287,train
train/images/crazing_82.jpg,crazing,0,276,train
train/images/crazing_226.jpg,crazing,0,139,train
train/images/crazing_281.jpg,crazing,0,200,train
train/images/crazing_59.jpg,crazing,0,250,train
train/images/crazing_274.jpg,crazing,0,192,train
train/images/crazing_127.jpg,crazing,0,30,train
train/images/crazing_124.jpg,crazing,0,27,train
train/images/crazing_161.jpg,crazing,0,68,train
train/images/crazing_175.jpg,crazing,0,83,train
train/images/crazing_265.jpg,crazing,0,182,train
train/images/crazing_239.jpg,crazing,0,153,train
train/images/crazing_296.jpg,crazing,0,216,train
train/images/crazing_256.jpg,crazing,0,172,train
train/images/crazing_155.jpg,crazing,0,61,train
train/images/crazing_22.jpg,crazing,0,132,train
train/images/crazing_112.jpg,crazing,0,14,train
train/images/crazing_19.jpg,crazing,0,99,train
train/images/crazing_115.jpg,crazing,0,17,train
train/images/crazing_28.jpg,crazing,0,198,train
train/images/crazing_58.jpg,crazing,0,249,train
train/images/crazing_183.jpg,crazing,0,92,train
train/images/crazing_37.jpg,crazing,0,228,train
valid/images/crazing_2.jpg,crazing,0,296,train
train/images/crazing_71.jpg,crazing,0,264,train
train/images/crazing_264.jpg,crazing,0,181,train
train/images/crazing_235.jpg,crazing,0,149,train
train/images/crazing_210.jpg,crazing,0,122,train
train/images/crazing_172.jpg,crazing,0,80,train
train/images/crazing_17.jpg,crazing,0,77,train
train/images/crazing_46.jpg,crazing,0,237,train
train/images/crazing_109.jpg,crazing,0,10,train
train/images/crazing_267.jpg,crazing,0,184,train
train/images/crazing_284.jpg,crazing,0,203,train
train/images/crazing_11.jpg,crazing,0,11,train
train/images/crazing_262.jpg,crazing,0,179,train
train/images/crazing_186.jpg,crazing,0,95,train
train/images/crazing_108.jpg,crazing,0,9,train
train/images/crazing_62.jpg,crazing,0,254,train
train/images/crazing_160.jpg,crazing,0,67,train
train/images/crazing_21.jpg,crazing,0,121,train
train/images/crazing_216.jpg,crazing,0,128,train
train/images/crazing_16.jpg,crazing,0,66,train
train/images/crazing_194.jpg,crazing,0,104,train
train/images/crazing_241.jpg,crazing,0,156,train
train/images/crazing_218.jpg,crazing,0,130,train
train/images/crazing_260.jpg,crazing,0,177,train
train/images/crazing_269.jpg,crazing,0,186,train
train/images/crazing_280.jpg,crazing,0,199,train
train/images/crazing_29.jpg,crazing,0,209,train
train/images/crazing_187.jpg,crazing,0,96,train
train/images/crazing_143.jpg,crazing,0,48,train
train/images/crazing_104.jpg,crazing,0,5,train
train/images/crazing_275.jpg,crazing,0,193,train
train/images/crazing_88.jpg,crazing,0,282,train
train/images/crazing_121.jpg,crazing,0,24,train
train/images/crazing_257.jpg,crazing,0,173,train
train/images/crazing_51.jpg,crazing,0,242,train
valid/images/crazing_3.jpg,crazing,0,297,train
train/images/crazing_295.jpg,crazing,0,215,train
train/images/crazing_97.jpg,crazing,0,292,train
train/images/crazing_297.jpg,crazing,0,217,train
train/images/crazing_13.jpg,crazing,0,33,train
train/images/crazing_95.jpg,crazing,0,290,train
train/images/crazing_282.jpg,crazing,0,201,train
train/images/crazing_180.jpg,crazing,0,89,train
train/images/crazing_38.jpg,crazing,0,229,train
train/images/crazing_76.jpg,crazing,0,269,train
train/images/crazing_247.jpg,crazing,0,162,train
train/images/crazing_8.jpg,crazing,0,273,train
train/images/crazing_223.jpg,crazing,0,136,train
train/images/crazing_96.jpg,crazing,0,291,train
train/images/crazing_10.jpg,crazing,0,0,train
train/images/crazing_299.jpg,crazing,0,219,train
train/images/crazing_18.jpg,crazing,0,88,train
train/images/crazing_107.jpg,crazing,0,8,train
train/images/crazing_176.jpg,crazing,0,84,train
train/images/crazing_208.jpg,crazing,0,119,train
train/images/crazing_233.jpg,crazing,0,147,train
train/images/crazing_118.jpg,crazing,0,20,train
train/images/crazing_242.jpg,crazing,0,157,train
train/images/crazing_258.jpg,crazing,0,174,train
train/images/crazing_60.jpg,crazing,0,252,train
train/images/crazing_23.jpg,crazing,0,143,train
train/images/crazing_222.jpg,crazing,0,135,train
train/images/crazing_182.jpg,crazing,0,91,train
train/images/crazing_290.jpg,crazing,0,210,train
train/images/crazing_166.jpg,crazing,0,73,train
train/images/crazing_151.jpg,crazing,0,57,train
train/images/crazing_211.jpg,crazing,0,123,train
train/images/crazing_162.jpg,crazing,0,69,train
train/images/crazing_255.jpg,crazing,0,171,train
train/images/crazing_9.jpg,crazing,0,284,train
train/images/crazing_32.jpg,crazing,0,223,train
train/images/inclusion_15.jpg,inclusion,1,55,train
train/images/inclusion_28.jpg,inclusion,1,198,train
train/images/inclusion_117.jpg,inclusion,1,19,train
train/images/inclusion_260.jpg,inclusion,1,177,train
train/images/inclusion_163.jpg,inclusion,1,70,train
train/images/inclusion_244.jpg,inclusion,1,159,train
train/images/inclusion_287.jpg,inclusion,1,206,train
train/images/inclusion_208.jpg,inclusion,1,119,train
train/images/inclusion_224.jpg,inclusion,1,137,train
train/images/inclusion_154.jpg,inclusion,1,60,train
train/images/inclusion_251.jpg,inclusion,1,167,train
train/images/inclusion_145.jpg,inclusion,1,50,train
train/images/inclusion_289.jpg,inclusion,1,208,train
train/images/inclusion_63.jpg,inclusion,1,255,train
train/images/inclusion_213.jpg,inclusion,1,125,train
train/images/inclusion_37.jpg,inclusion,1,228,train
train/images/inclusion_65.jpg,inclusion,1,257,train
train/images/inclusion_83.jpg,inclusion,1,277,train
train/images/inclusion_127.jpg,inclusion,1,30,train
train/images/inclusion_94.jpg,inclusion,1,289,train
valid/images/inclusion_2.jpg,inclusion,1,296,train
train/images/inclusion_243.jpg,inclusion,1,158,train
train/images/inclusion_164.jpg,inclusion,1,71,train
train/images/inclusion_103.jpg,inclusion,1,4,train
train/images/inclusion_198.jpg,inclusion,1,108,train
train/images/inclusion_219.jpg,inclusion,1,131,train
train/images/inclusion_298.jpg,inclusion,1,218,train
train/images/inclusion_234.jpg,inclusion,1,148,train
train/images/inclusion_220.jpg,inclusion,1,133,train
train/images/inclusion_11.jpg,inclusion,1,11,train
train/images/inclusion_141.jpg,inclusion,1,46,train
train/images/inclusion_171.jpg,inclusion,1,79,train
train/images/inclusion_88.jpg,inclusion,1,282,train
train/images/inclusion_124.jpg,inclusion,1,27,train
train/images/inclusion_281.jpg,inclusion,1,200,train
train/images/inclusion_258.jpg,inclusion,1,174,train
train/images/inclusion_115.jpg,inclusion,1,17,train
train/images/inclusion_237.jpg,inclusion,1,151,train
train/images/inclusion_293.jpg,inclusion,1,213,train
train/images/inclusion_18.jpg,inclusion,1,88,train
train/images/inclusion_56.jpg,inclusion,1,247,train
train/images/inclusion_283.jpg,inclusion,1,202,train
train/images/inclusion_108.jpg,inclusion,1,9,train
train/images/inclusion_205.jpg,inclusion,1,116,train
train/images/inclusion_229.jpg,inclusion,1,142,train
train/images/inclusion_64.jpg,inclusion,1,256,train
train/images/inclusion_190.jpg,inclusion,1,100,train
train/images/inclusion_97.jpg,inclusion,1,292,train
train/images/inclusion_209.jpg,inclusion,1,120,train
train/images/inclusion_155.jpg,inclusion,1,61,train
train/images/inclusion_61.jpg,inclusion,1,253,train
train/images/inclusion_33.jpg,inclusion,1,224,train
train/images/inclusion_286.jpg,inclusion,1,205,train
train/images/inclusion_215.jpg,inclusion,1,127,train
train/images/inclusion_100.jpg,inclusion,1,1,train
train/images/inclusion_120.jpg,inclusion,1,23,train
train/images/inclusion_148.jpg,inclusion,1,53,train
train/images/inclusion_52.jpg,inclusion,1,243,train
train/images/inclusion_231.jpg,inclusion,1,145,train
train/images/inclusion_54.jpg,inclusion,1,245,train
train/images/inclusion_166.jpg,inclusion,1,73,train
train/images/inclusion_42.jpg,inclusion,1,233,train
train/images/inclusion_137.jpg,inclusion,1,41,train
train/images/inclusion_6.jpg,inclusion,1,251,train
train/images/inclusion_118.jpg,inclusion,1,20,train
train/images/inclusion_263.jpg,inclusion,1,180,train
train/images/inclusion_96.jpg,inclusion,1,291,train
train/images/inclusion_131.jpg,inclusion,1,35,train
train/images/inclusion_43.jpg,inclusion,1,234,train
train/images/inclusion_49.jpg,inclusion,1,240,train
train/images/inclusion_257.jpg,inclusion,1,173,train
train/images/inclusion_135.jpg,inclusion,1,39,train
train/images/inclusion_123.jpg,inclusion,1,26,train
train/images/inclusion_199.jpg,inclusion,1,109,train
train/images/inclusion_25.jpg,inclusion,1,165,train
train/images/inclusion_172.jpg,inclusion,1,80,train
train/images/inclusion_86.jpg,inclusion,1,280,train
train/images/inclusion_111.jpg,inclusion,1,13,train
train/images/inclusion_170.jpg,inclusion,1,78,train
train/images/inclusion_40.jpg,inclusion,1,231,train
train/images/inclusion_232.jpg,inclusion,1,146,train
train/images/inclusion_78.jpg,inclusion,1,271,train
train/images/inclusion_58.jpg,inclusion,1,249,train
train/images/inclusion_34.jpg,inclusion,1,225,train
train/images/inclusion_116.jpg,inclusion,1,18,train
train/images/inclusion_201.jpg,inclusion,1,112,train
train/images/inclusion_35.jpg,inclusion,1,226,train
train/images/inclusion_294.jpg,inclusion,1,214,train
train/images/inclusion_19.jpg,inclusion,1,99,train
train/images/inclusion_128.jpg,inclusion,1,31,train
train/images/inclusion_233.jpg,inclusion,1,147,train
train/images/inclusion_183.jpg,inclusion,1,92,train
train/images/inclusion_55.jpg,inclusion,1,246,train
train/images/inclusion_221.jpg,inclusion,1,134,train
train/images/inclusion_272.jpg,inclusion,1,190,train
train/images/inclusion_32.jpg,inclusion,1,223,train
train/images/inclusion_150.jpg,inclusion,1,56,train
train/images/inclusion_300.jpg,inclusion,1,221,train
train/images/inclusion_238.jpg,inclusion,1,152,train
train/images/inclusion_274.jpg,inclusion,1,192,train
train/images/inclusion_280.jpg,inclusion,1,199,train
train/images/inclusion_147.jpg,inclusion,1,52,train
train/images/inclusion_184.jpg,inclusion,1,93,train
train/images/inclusion_133.jpg,inclusion,1,37,train
train/images/inclusion_218.jpg,inclusion,1,130,train
train/images/inclusion_265.jpg,inclusion,1,182,train
train/images/inclusion_84.jpg,inclusion,1,278,train
train/images/inclusion_279.jpg,inclusion,1,197,train
train/images/inclusion_66.jpg,inclusion,1,258,train
train/images/inclusion_195.jpg,inclusion,1,105,train
train/images/inclusion_109.jpg,inclusion,1,10,train
train/images/inclusion_26.jpg,inclusion,1,176,train
train/images/inclusion_292.jpg,inclusion,1,212,train
train/images/inclusion_77.jpg,inclusion,1,270,train
train/images/inclusion_76.jpg,inclusion,1,269,train
train/images/inclusion_57.jpg,inclusion,1,248,train
train/images/inclusion_246.jpg,inclusion,1,161,train
train/images/inclusion_81.jpg,inclusion,1,275,train
train/images/inclusion_129.jpg,inclusion,1,32,train
train/images/inclusion_203.jpg,inclusion,1,114,train
train/images/inclusion_24.jpg,inclusion,1,154,train
train/images/inclusion_210.jpg,inclusion,1,122,train
train/images/inclusion_186.jpg,inclusion,1,95,train
train/images/inclusion_259.jpg,inclusion,1,175,train
train/images/inclusion_73.jpg,inclusion,1,266,train
train/images/inclusion_153.jpg,inclusion,1,59,train
train/images/inclusion_222.jpg,inclusion,1,135,train
train/images/inclusion_12.jpg,inclusion,1,22,train
train/images/inclusion_188.jpg,inclusion,1,97,train
train/images/inclusion_248.jpg,inclusion,1,163,train
train/images/inclusion_51.jpg,inclusion,1,242,train
train/images/inclusion_89.jpg,inclusion,1,283,train
train/images/inclusion_187.jpg,inclusion,1,96,train
train/images/inclusion_79.jpg,inclusion,1,272,train
train/images/inclusion_181.jpg,inclusion,1,90,train
train/images/inclusion_217.jpg,inclusion,1,129,train
train/images/inclusion_270.jpg,inclusion,1,188,train
train/images/inclusion_290.jpg,inclusion,1,210,train
train/images/inclusion_107.jpg,inclusion,1,8,train
train/images/inclusion_90.jpg,inclusion,1,285,train
train/images/inclusion_216.jpg,inclusion,1,128,train
train/images/inclusion_44.jpg,inclusion,1,235,train
train/images/inclusion_200.jpg,inclusion,1,111,train
train/images/inclusion_30.jpg,inclusion,1,220,train
train/images/inclusion_142.jpg,inclusion,1,47,train
train/images/inclusion_113.jpg,inclusion,1,15,train
train/images/inclusion_22.jpg,inclusion,1,132,train
train/images/inclusion_140.jpg,inclusion,1,45,train
train/images/inclusion_95.jpg,inclusion,1,290,train
train/images/inclusion_255.jpg,inclusion,1,171,train
train/images/inclusion_297.jpg,inclusion,1,217,train
train/images/inclusion_72.jpg,inclusion,1,265,train
train/images/inclusion_27.jpg,inclusion,1,187,train
train/images/inclusion_239.jpg,inclusion,1,153,train
train/images/inclusion_236.jpg,inclusion,1,150,train
train/images/inclusion_138.jpg,inclusion,1,42,train
train/images/inclusion_291.jpg,inclusion,1,211,train
train/images/inclusion_98.jpg,inclusion,1,293,train
train/images/inclusion_102.jpg,inclusion,1,3,train
train/images/inclusion_165.jpg,inclusion,1,72,train
train/images/inclusion_74.jpg,inclusion,1,267,train
train/images/inclusion_271.jpg,inclusion,1,189,train
train/images/inclusion_105.jpg,inclusion,1,6,train
train/images/inclusion_48.jpg,inclusion,1,239,train
train/images/inclusion_179.jpg,inclusion,1,87,train
train/images/inclusion_67.jpg,inclusion,1,259,train
train/images/inclusion_149.jpg,inclusion,1,54,train
train/images/inclusion_146.jpg,inclusion,1,51,train
valid/images/inclusion_1.jpg,inclusion,1,295,train
train/images/inclusion_68.jpg,inclusion,1,260,train
train/images/inclusion_39.jpg,inclusion,1,230,train
train/images/inclusion_207.jpg,inclusion,1,118,train
train/images/inclusion_168.jpg,inclusion,1,75,train
train/images/inclusion_249.jpg,inclusion,1,164,train
train/images/inclusion_173.jpg,inclusion,1,81,train
train/images/inclusion_45.jpg,inclusion,1,236,train
train/images/inclusion_240.jpg,inclusion,1,155,train
train/images/inclusion_31.jpg,inclusion,1,222,train
train/images/inclusion_230.jpg,inclusion,1,144,train
train/images/inclusion_75.jpg,inclusion,1,268,train
train/images/inclusion_41.jpg,inclusion,1,232,train
train/images/inclusion_206.jpg,inclusion,1,117,train
train/images/inclusion_46.jpg,inclusion,1,237,train
train/images/inclusion_253.jpg,inclusion,1,169,train
train/images/inclusion_114.jpg,inclusion,1,16,train
train/images/inclusion_106.jpg,inclusion,1,7,train
train/images/inclusion_174.jpg,inclusion,1,82,train
train/images/inclusion_180.jpg,inclusion,1,89,train
train/images/inclusion_241.jpg,inclusion,1,156,train
train/images/inclusion_80.jpg,inclusion,1,274,train
train/images/inclusion_192.jpg,inclusion,1,102,train
train/images/inclusion_185.jpg,inclusion,1,94,train
train/images/inclusion_214.jpg,inclusion,1,126,train
train/images/inclusion_252.jpg,inclusion,1,168,train
train/images/inclusion_250.jpg,inclusion,1,166,train
train/images/inclusion_130.jpg,inclusion,1,34,train
train/images/inclusion_193.jpg,inclusion,1,103,train
train/images/inclusion_134.jpg,inclusion,1,38,train
train/images/inclusion_288.jpg,inclusion,1,207,train
train/images/inclusion_143.jpg,inclusion,1,48,train
train/images/inclusion_161.jpg,inclusion,1,68,train
train/images/inclusion_273.jpg,inclusion,1,191,train
train/images/inclusion_60.jpg,inclusion,1,252,train
train/images/inclusion_159.jpg,inclusion,1,65,train
train/images/inclusion_254.jpg,inclusion,1,170,train
train/images/inclusion_144.jpg,inclusion,1,49,train
train/images/inclusion_285.jpg,inclusion,1,204,train
train/images/inclusion_112.jpg,inclusion,1,14,train
train/images/inclusion_16.jpg,inclusion,1,66,train
train/images/inclusion_62.jpg,inclusion,1,254,train
train/images/patches_116.jpg,patches,2,18,train
train/images/patches_123.jpg,patches,2,26,train
train/images/patches_270.jpg,patches,2,188,train
train/images/patches_102.jpg,patches,2,3,train
train/images/patches_244.jpg,patches,2,159,train
train/images/patches_161.jpg,patches,2,68,train
train/images/patches_115.jpg,patches,2,17,train
train/images/patches_37.jpg,patches,2,228,train
train/images/patches_78.jpg,patches,2,271,train
train/images/patches_40.jpg,patches,2,231,train
train/images/patches_247.jpg,patches,2,162,train
train/images/patches_259.jpg,patches,2,175,train
train/images/patches_184.jpg,patches,2,93,train
train/images/patches_171.jpg,patches,2,79,train
train/images/patches_7.jpg,patches,2,262,train
train/images/patches_267.jpg,patches,2,184,train
train/images/patches_258.jpg,patches,2,174,train
train/images/patches_109.jpg,patches,2,10,train
train/images/patches_36.jpg,patches,2,227,train
train/images/patches_154.jpg,patches,2,60,train
train/images/patches_191.jpg,patches,2,101,train
train/images/patches_141.jpg,patches,2,46,train
train/images/patches_268.jpg,patches,2,185,train
train/images/patches_90.jpg,patches,2,285,train
train/images/patches_232.jpg,patches,2,146,train
train/images/patches_59.jpg,patches,2,250,train
train/images/patches_28.jpg,patches,2,198,train
train/images/patches_151.jpg,patches,2,57,train
train/images/patches_159.jpg,patches,2,65,train
train/images/patches_42.jpg,patches,2,233,train
train/images/patches_155.jpg,patches,2,61,train
train/images/patches_234.jpg,patches,2,148,train
train/images/patches_53.jpg,patches,2,244,train
train/images/patches_176.jpg,patches,2,84,train
train/images/patches_296.jpg,patches,2,216,train
train/images/patches_243.jpg,patches,2,158,train
train/images/patches_164.jpg,patches,2,71,train
train/images/patches_89.jpg,patches,2,283,train
train/images/patches_189.jpg,patches,2,98,train
train/images/patches_183.jpg,patches,2,92,train
train/images/patches_10.jpg,patches,2,0,train
train/images/patches_269.jpg,patches,2,186,train
train/images/patches_138.jpg,patches,2,42,train
train/images/patches_173.jpg,patches,2,81,train
train/images/patches_177.jpg,patches,2,85,train
train/images/patches_220.jpg,patches,2,133,train
train/images/patches_128.jpg,patches,2,31,train
train/images/patches_23.jpg,patches,2,143,train
train/images/patches_300.jpg,patches,2,221,train
train/images/patches_166.jpg,patches,2,73,train
train/images/patches_125.jpg,patches,2,28,train
train/images/patches_27.jpg,patches,2,187,train
train/images/patches_281.jpg,patches,2,200,train
train/images/patches_172.jpg,patches,2,80,train
train/images/patches_74.jpg,patches,2,267,train
train/images/patches_158.jpg,patches,2,64,train
train/images/patches_263.jpg,patches,2,180,train
train/images/patches_215.jpg,patches,2,127,train
train/images/patches_72.jpg,patches,2,265,train
train/images/patches_257.jpg,patches,2,173,train
train/images/patches_135.jpg,patches,2,39,train
train/images/patches_83.jpg,patches,2,277,train
train/images/patches_129.jpg,patches,2,32,train
train/images/patches_199.jpg,patches,2,109,train
train/images/patches_140.jpg,patches,2,45,train
train/images/patches_21.jpg,patches,2,121,train
train/images/patches_111.jpg,patches,2,13,train
train/images/patches_20.jpg,patches,2,110,train
train/images/patches_216.jpg,patches,2,128,train
train/images/patches_41.jpg,patches,2,232,train
train/images/patches_112.jpg,patches,2,14,train
train/images/patches_88.jpg,patches,2,282,train
train/images/patches_255.jpg,patches,2,171,train
train/images/patches_30.jpg,patches,2,220,train
train/images/patches_207.jpg,patches,2,118,train
train/images/patches_202.jpg,patches,2,113,train
train/images/patches_81.jpg,patches,2,275,train
train/images/patches_137.jpg,patches,2,41,train
train/images/patches_233.jpg,patches,2,147,train
train/images/patches_143.jpg,patches,2,48,train
train/images/patches_261.jpg,patches,2,178,train
train/images/patches_8.jpg,patches,2,273,train
train/images/patches_213.jpg,patches,2,125,train
train/images/patches_290.jpg,patches,2,210,train
train/images/patches_39.jpg,patches,2,230,train
train/images/patches_94.jpg,patches,2,289,train
train/images/patches_60.jpg,patches,2,252,train
train/images/patches_76.jpg,patches,2,269,train
train/images/patches_95.jpg,patches,2,290,train
train/images/patches_179.jpg,patches,2,87,train
train/images/patches_121.jpg,patches,2,24,train
train/images/patches_66.jpg,patches,2,258,train
train/images/patches_9.jpg,patches,2,284,train
train/images/patches_193.jpg,patches,2,103,train
train/images/patches_196.jpg,patches,2,106,train
train/images/patches_295.jpg,patches,2,215,train
train/images/patches_117.jpg,patches,2,19,train
train/images/patches_105.jpg,patches,2,6,train
train/images/patches_181.jpg,patches,2,90,train
train/images/patches_175.jpg,patches,2,83,train
train/images/patches_122.jpg,patches,2,25,train
train/images/patches_274.jpg,patches,2,192,train
train/images/patches_152.jpg,patches,2,58,train
train/images/patches_211.jpg,patches,2,123,train
train/images/patches_153.jpg,patches,2,59,train
train/images/patches_91.jpg,patches,2,286,train
train/images/patches_195.jpg,patches,2,105,train
train/images/patches_262.jpg,patches,2,179,train
train/images/patches_149.jpg,patches,2,54,train
train/images/patches_204.jpg,patches,2,115,train
train/images/patches_147.jpg,patches,2,52,train
train/images/patches_47.jpg,patches,2,238,train
train/images/patches_18.jpg,patches,2,88,train
train/images/patches_156.jpg,patches,2,62,train
train/images/patches_22.jpg,patches,2,132,train
valid/images/patches_5.jpg,patches,2,299,train
train/images/patches_33.jpg,patches,2,224,train
train/images/patches_61.jpg,patches,2,253,train
train/images/patches_15.jpg,patches,2,55,train
train/images/patches_130.jpg,patches,2,34,train
train/images/patches_239.jpg,patches,2,153,train
train/images/patches_79.jpg,patches,2,272,train
train/images/patches_231.jpg,patches,2,145,train
train/images/patches_298.jpg,patches,2,218,train
train/images/patches_157.jpg,patches,2,63,train
train/images/patches_252.jpg,patches,2,168,train
valid/images/patches_2.jpg,patches,2,296,train
train/images/patches_169.jpg,patches,2,76,train
train/images/patches_31.jpg,patches,2,222,train
train/images/patches_101.jpg,patches,2,2,train
train/images/patches_119.jpg,patches,2,21,train
train/images/patches_65.jpg,patches,2,257,train
train/images/patches_92.jpg,patches,2,287,train
train/images/patches_278.jpg,patches,2,196,train
train/images/patches_226.jpg,patches,2,139,train
train/images/patches_165.jpg,patches,2,72,train
train/images/patches_35.jpg,patches,2,226,train
train/images/patches_288.jpg,patches,2,207,train
train/images/patches_185.jpg,patches,2,94,train
train/images/patches_114.jpg,patches,2,16,train
train/images/patches_221.jpg,patches,2,134,train
train/images/patches_222.jpg,patches,2,135,train
train/images/patches_144.jpg,patches,2,49,train
train/images/patches_210.jpg,patches,2,122,train
train/images/patches_51.jpg,patches,2,242,train
train/images/patches_48.jpg,patches,2,239,train
train/images/patches_100.jpg,patches,2,1,train
train/images/patches_43.jpg,patches,2,234,train
train/images/patches_133.jpg,patches,2,37,train
train/images/patches_283.jpg,patches,2,202,train
train/images/patches_26.jpg,patches,2,176,train
train/images/patches_54.jpg,patches,2,245,train
train/images/patches_272.jpg,patches,2,190,train
train/images/patches_180.jpg,patches,2,89,train
train/images/patches_167.jpg,patches,2,74,train
train/images/patches_250.jpg,patches,2,166,train
valid/images/patches_1.jpg,patches,2,295,train
