image_id,true_label,pred_label,correct,confidence,difficulty,exit_layer,transmitted_to_cloud
137,7,7,True,0.9123079776763916,easy,103,False
138,2,2,True,0.9863881468772888,easy,103,False
139,9,8,False,0.649530291557312,medium,128,True
140,6,6,True,0.9975976347923279,easy,128,True
141,5,5,True,0.8593522906303406,easy,57,False
142,6,6,True,0.9997113347053528,easy,103,False
143,3,3,True,0.8577563166618347,medium,128,True
144,8,8,True,0.9999762773513794,easy,103,False
145,7,4,False,0.773125946521759,medium,128,True
146,6,6,True,0.9993842840194702,easy,103,False
147,2,5,False,0.8434756994247437,medium,128,True
148,5,5,True,0.8337926864624023,easy,57,False
149,2,2,True,0.9987830519676208,easy,103,False
150,8,8,True,0.9985717535018921,easy,103,False
151,9,9,True,0.9955469369888306,easy,128,True
152,6,6,True,0.8909150958061218,easy,103,False
153,0,0,True,0.9900654554367065,easy,103,False
154,0,0,True,0.918118953704834,easy,103,False
155,5,5,True,0.9676806926727295,easy,103,False
156,2,2,True,0.9786943197250366,easy,103,False
157,9,9,True,0.9999624490737915,easy,103,False
158,5,3,False,0.9560536742210388,easy,128,True
159,4,4,True,0.9985769987106323,easy,103,False
160,2,2,True,0.9897341728210449,easy,103,False
161,1,1,True,0.9997197985649109,easy,103,False
162,6,3,False,0.9999502897262573,easy,128,True
163,6,6,True,0.8363085389137268,easy,57,False
164,8,8,True,0.9950447082519531,easy,128,True
165,4,4,True,0.9208287596702576,easy,128,True
166,8,8,True,0.997811496257782,easy,103,False
167,4,4,True,0.9609083533287048,easy,103,False
168,5,5,True,0.9997038245201111,easy,103,False
169,0,0,True,0.9678667783737183,easy,128,True
170,9,9,True,0.8428909182548523,easy,57,False
171,9,9,True,0.8401193022727966,easy,57,False
172,9,9,True,0.9996885061264038,easy,103,False
173,8,8,True,0.987481415271759,easy,103,False
174,9,9,True,0.9868866801261902,easy,103,False
175,9,9,True,0.9999644756317139,easy,103,False
176,3,3,True,0.9658104181289673,easy,103,False
177,7,7,True,0.9999226331710815,easy,103,False
178,5,5,True,0.9430505037307739,easy,128,True
179,0,0,True,0.9967292547225952,easy,103,False
180,0,0,True,0.959482729434967,easy,128,True
181,5,5,True,0.9993175268173218,easy,103,False
182,2,2,True,0.9999445676803589,easy,103,False
183,2,2,True,0.9995885491371155,easy,128,True
184,3,3,True,0.9999855756759644,easy,128,True
185,8,8,True,0.9406862258911133,easy,57,False
186,6,6,True,0.8550122976303101,easy,103,False
187,3,3,True,0.9972831010818481,easy,103,False
188,4,2,False,0.9919143915176392,medium,103,False
189,0,8,False,0.9829907417297363,easy,128,True
190,5,5,True,0.9975454211235046,easy,128,True
191,8,8,True,0.9996875524520874,easy,103,False
192,0,0,True,0.8790841102600098,medium,128,True
193,1,1,True,0.9594864845275879,easy,103,False
194,7,7,True,0.9904950857162476,easy,103,False
195,2,2,True,0.9336641430854797,easy,128,True
196,8,8,True,0.9985842704772949,easy,103,False
197,8,8,True,0.9985857009887695,easy,103,False
198,7,7,True,0.803023099899292,medium,103,False
199,8,8,True,0.9997443556785583,easy,103,False
200,5,5,True,0.9386784434318542,easy,103,False
201,1,1,True,0.9999997615814209,easy,128,True
202,8,8,True,0.9999945163726807,easy,103,False
203,7,9,False,0.8903040885925293,easy,57,False
204,1,1,True,0.9998345375061035,easy,103,False
205,3,3,True,0.998668909072876,easy,103,False
206,0,0,True,0.9249770045280457,easy,103,False
207,5,5,True,0.97636878490448,easy,103,False
208,7,7,True,0.9378433227539062,easy,57,False
209,9,9,True,0.9999673366546631,easy,103,False
210,7,4,False,0.9991897940635681,easy,128,True
211,4,4,True,0.9038909673690796,easy,103,False
212,5,5,True,0.9956717491149902,easy,103,False
213,9,9,True,0.8147119283676147,hard,57,False
214,8,8,True,0.924081563949585,easy,103,False
215,0,0,True,0.8267026543617249,easy,103,False
216,7,7,True,0.9996718168258667,easy,103,False
217,9,9,True,0.9948771595954895,easy,103,False
218,8,8,True,0.9736483097076416,easy,103,False
219,2,2,True,0.9987693428993225,easy,103,False
220,7,5,False,0.9827802181243896,easy,128,True
221,6,5,False,0.755404531955719,medium,128,True
222,9,9,True,0.9723097085952759,easy,57,False
223,4,4,True,0.966669499874115,easy,128,True
224,3,3,True,0.9671963453292847,easy,128,True
225,9,9,True,0.9709246158599854,easy,103,False
226,6,0,False,0.866001307964325,medium,103,False
227,4,4,True,0.9973207116127014,easy,103,False
228,7,3,False,0.84914231300354,medium,128,True
229,6,2,False,0.575208306312561,hard,128,True
230,5,5,True,0.8132956624031067,easy,57,False
231,1,1,True,0.9989534616470337,easy,103,False
232,5,5,True,0.9541643261909485,easy,103,False
233,8,8,True,0.9927788376808167,easy,103,False
234,8,8,True,0.8055441379547119,easy,57,False
235,0,0,True,0.9710739850997925,easy,57,False
236,4,4,True,0.8441467881202698,easy,57,False
237,0,2,False,0.9290500283241272,easy,128,True
238,5,5,True,0.8506990671157837,easy,103,False
239,5,5,True,0.9808326959609985,easy,103,False
240,1,1,True,0.9174104928970337,easy,57,False
241,1,1,True,0.9988723397254944,easy,103,False
242,8,8,True,0.9710232615470886,hard,103,False
243,9,9,True,0.9903823733329773,easy,57,False
244,0,0,True,0.8100676536560059,easy,57,False
245,3,3,True,0.9307319521903992,easy,103,False
246,1,1,True,0.9916685819625854,easy,103,False
247,9,8,False,0.9241427183151245,easy,103,False
248,2,2,True,0.9910298585891724,easy,103,False
249,2,2,True,0.8776768445968628,medium,128,True
250,5,5,True,0.9957501888275146,easy,103,False
251,3,3,True,0.962085485458374,easy,103,False
252,9,9,True,0.9192959666252136,easy,57,False
253,9,9,True,0.9859170317649841,easy,103,False
254,4,4,True,0.8776087164878845,easy,103,False
255,0,0,True,0.8121797442436218,easy,103,False
256,3,3,True,0.9386668801307678,easy,103,False
257,0,0,True,0.9959826469421387,easy,103,False
258,0,0,True,0.9829545617103577,easy,103,False
259,9,9,True,0.9390325546264648,easy,57,False
260,8,8,True,0.9999853372573853,easy,103,False
261,1,1,True,0.9980553388595581,easy,103,False
262,5,5,True,0.8830551505088806,easy,103,False
263,7,3,False,0.9532986879348755,easy,128,True
264,0,0,True,0.8115541338920593,medium,57,False
265,8,8,True,0.9905992150306702,easy,128,True
266,2,2,True,0.9991925358772278,easy,128,True
267,4,4,True,0.9995598196983337,easy,103,False
268,7,7,True,0.9998353719711304,easy,103,False
269,0,0,True,0.8442639112472534,easy,103,False
270,2,2,True,0.9082536697387695,easy,103,False
271,3,3,True,0.9264009594917297,easy,103,False
272,6,6,True,0.9979907274246216,easy,103,False
273,3,3,True,0.8952534198760986,easy,103,False
274,8,8,True,0.9999954700469971,easy,103,False
275,5,3,False,0.7938864231109619,medium,128,True
276,0,0,True,0.9701381325721741,easy,103,False
277,3,5,False,0.9976099729537964,easy,128,True
278,4,4,True,0.9973680377006531,easy,103,False
279,3,3,True,0.9999730587005615,easy,128,True
280,9,9,True,0.999901533126831,easy,103,False
281,0,8,False,0.6226752400398254,medium,128,True
282,6,6,True,0.9833664894104004,easy,103,False
283,1,1,True,0.8213154673576355,easy,57,False
284,0,0,True,0.9309287071228027,easy,103,False
285,9,9,True,0.9836186766624451,easy,57,False
286,1,1,True,0.9139476418495178,easy,57,False
287,0,8,False,0.9524688124656677,medium,103,False
288,7,7,True,0.9666587710380554,easy,103,False
289,9,9,True,0.8226932883262634,easy,57,False
290,1,1,True,0.9662091732025146,easy,57,False
291,2,2,True,0.8879663348197937,easy,57,False
292,6,6,True,0.82603520154953,easy,57,False
293,9,1,False,0.9361793398857117,easy,103,False
294,3,3,True,0.9687245488166809,easy,103,False
295,4,4,True,0.9934866428375244,easy,103,False
296,6,6,True,0.9565190672874451,easy,57,False
297,0,0,True,0.8955485820770264,easy,57,False
298,0,0,True,0.8826161623001099,easy,103,False
299,6,6,True,0.9816548824310303,easy,57,False
300,6,6,True,0.9261584877967834,easy,57,False
301,6,6,True,0.9995347261428833,easy,103,False
302,3,5,False,0.9256985187530518,easy,103,False
303,2,2,True,0.9754642248153687,easy,103,False
304,6,6,True,0.9491628408432007,easy,103,False
305,1,1,True,0.9999115467071533,easy,128,True
306,8,8,True,0.9309262633323669,easy,103,False
307,2,2,True,0.8276956677436829,easy,57,False
308,1,1,True,0.9433760046958923,easy,103,False
309,6,2,False,0.8644119501113892,medium,57,False
310,8,8,True,0.867467999458313,easy,103,False
311,6,6,True,0.9702448844909668,easy,57,False
312,8,0,False,0.9035890102386475,medium,57,False
313,0,2,False,0.7870498299598694,medium,128,True
314,4,4,True,0.9998589754104614,easy,128,True
315,0,0,True,0.9880692362785339,easy,128,True
316,7,7,True,0.8078343272209167,easy,103,False
317,7,4,False,0.8691292405128479,easy,103,False
318,5,5,True,0.9609092473983765,easy,103,False
319,5,5,True,0.9579532742500305,easy,103,False
320,3,3,True,0.9849868416786194,easy,103,False
321,5,5,True,0.8710029125213623,easy,103,False
322,2,2,True,0.9818113446235657,easy,103,False
323,3,3,True,0.9972975850105286,easy,128,True
324,4,4,True,0.7904976010322571,medium,128,True
325,1,1,True,0.9949257373809814,easy,103,False
326,7,7,True,0.9997933506965637,easy,103,False
327,5,5,True,0.9970123767852783,easy,103,False
328,4,4,True,0.958295464515686,easy,103,False
329,6,6,True,0.9950236082077026,easy,103,False
330,1,1,True,0.9981912970542908,easy,103,False
331,9,9,True,0.9943513870239258,easy,103,False
332,3,3,True,0.9067158102989197,easy,128,True
333,6,6,True,0.8722391128540039,easy,57,False
334,6,6,True,0.8643344044685364,easy,57,False
335,9,9,True,0.9865273833274841,easy,103,False
336,3,3,True,0.9999239444732666,easy,103,False
337,8,8,True,0.9988321661949158,easy,103,False
338,0,0,True,0.9447207450866699,easy,57,False
339,7,7,True,0.9022508859634399,easy,128,True
340,2,2,True,0.9430555105209351,easy,103,False
341,6,6,True,0.8843642473220825,easy,57,False
342,2,2,True,0.8586169481277466,easy,103,False
343,5,5,True,0.9994082450866699,easy,103,False
344,8,8,True,0.9831968545913696,easy,103,False
345,5,5,True,0.9943102598190308,easy,103,False
346,4,4,True,0.9996053576469421,easy,103,False
347,6,6,True,0.9991872906684875,easy,103,False
348,8,8,True,0.9952614903450012,easy,103,False
349,9,9,True,0.9993322491645813,easy,103,False
350,9,9,True,0.8743361234664917,easy,57,False
351,1,1,True,0.8861880898475647,easy,57,False
352,0,8,False,0.9998449087142944,easy,128,True
353,2,2,True,0.9963184595108032,easy,103,False
354,2,2,True,0.9764934778213501,easy,128,True
355,7,4,False,0.9996469020843506,easy,128,True
356,3,5,False,0.9390931129455566,easy,128,True
357,2,2,True,0.8010910153388977,easy,103,False
358,8,8,True,0.9483819603919983,easy,103,False
359,0,0,True,0.9996730089187622,easy,103,False
360,9,9,True,0.9997305274009705,easy,103,False
361,5,5,True,0.921263575553894,easy,57,False
362,8,8,True,0.9999337196350098,easy,103,False
363,1,1,True,0.999916672706604,easy,128,True
364,9,9,True,0.815632700920105,easy,57,False
365,4,4,True,0.9807977080345154,easy,103,False
366,1,1,True,0.9970400929450989,easy,103,False
367,3,8,False,0.8288079500198364,medium,128,True
368,8,8,True,0.9019842743873596,easy,57,False
369,1,1,True,0.8094305396080017,easy,57,False
370,4,2,False,0.5230569243431091,hard,128,True
371,7,7,True,0.999702513217926,easy,103,False
372,9,9,True,0.950980544090271,easy,57,False
373,4,4,True,0.9403203129768372,easy,103,False
374,2,2,True,0.9921078085899353,easy,103,False
375,7,7,True,0.9905521869659424,easy,103,False
376,0,3,False,0.9324319362640381,easy,128,True
377,7,7,True,0.9918525815010071,easy,103,False
378,0,8,False,0.9961659908294678,easy,128,True
379,6,6,True,0.9387340545654297,easy,57,False
380,6,6,True,0.9179013967514038,easy,57,False
381,9,9,True,0.9815173745155334,easy,103,False
382,0,0,True,0.9942957758903503,easy,103,False
383,9,9,True,0.47522538900375366,hard,128,True
384,2,2,True,0.8197656869888306,easy,103,False
385,8,8,True,0.9999990463256836,easy,128,True
386,7,7,True,0.8410975933074951,easy,57,False
387,2,2,True,0.8365022540092468,easy,103,False
388,2,2,True,0.9712426066398621,easy,103,False
389,5,5,True,0.8118199706077576,easy,57,False
390,1,1,True,0.8680945038795471,easy,57,False
391,2,2,True,0.9963357448577881,easy,103,False
392,6,6,True,0.9939729571342468,easy,103,False
393,2,2,True,0.9612602591514587,easy,103,False
394,9,9,True,0.9827446341514587,easy,103,False
395,6,6,True,0.8084654808044434,easy,57,False
396,2,2,True,0.9899551868438721,easy,103,False
397,3,3,True,0.979856014251709,easy,103,False
398,0,0,True,0.9204730987548828,easy,57,False
399,3,3,True,0.9991229176521301,easy,103,False
400,9,9,True,0.9992743134498596,easy,128,True
401,8,8,True,0.8233639597892761,easy,57,False
402,7,7,True,0.9996594190597534,easy,128,True
403,8,8,True,0.983866810798645,easy,103,False
404,8,8,True,0.9999829530715942,easy,103,False
405,4,4,True,0.9582607746124268,easy,103,False
406,0,0,True,0.9231238961219788,easy,57,False
407,1,1,True,0.9999586343765259,easy,128,True
408,8,8,True,0.9982319474220276,easy,103,False
409,2,2,True,0.9817518591880798,easy,103,False
410,7,7,True,0.9060519933700562,easy,103,False
411,9,8,False,0.7473291754722595,medium,128,True
412,3,3,True,0.8121339082717896,easy,103,False
413,6,6,True,0.9627617001533508,easy,103,False
414,1,1,True,0.9278587102890015,easy,57,False
415,9,9,True,0.9999980926513672,easy,103,False
416,0,0,True,0.9599591493606567,medium,103,False
417,7,7,True,0.9520331621170044,easy,103,False
418,3,3,True,0.9920725226402283,easy,128,True
419,7,7,True,0.9176801443099976,easy,103,False
420,4,4,True,0.9899424314498901,easy,103,False
421,5,5,True,0.9843531250953674,easy,103,False
422,0,8,False,0.8994022607803345,medium,103,False
423,0,0,True,0.9979669451713562,easy,128,True
424,2,2,True,0.9997227787971497,easy,103,False
425,9,9,True,0.8003640174865723,easy,57,False
426,3,6,False,0.7227109670639038,medium,128,True
427,4,3,False,0.599568784236908,hard,128,True
428,0,8,False,0.786293625831604,medium,128,True
429,6,6,True,0.999993085861206,easy,128,True
430,2,2,True,0.9956772923469543,easy,128,True
431,5,5,True,0.9908231496810913,easy,103,False
432,3,3,True,0.9258604645729065,easy,103,False
433,7,0,False,0.5472415089607239,hard,128,True
434,3,9,False,0.923745334148407,easy,57,False
435,7,7,True,0.9974852800369263,easy,103,False
436,2,2,True,0.5301939845085144,hard,128,True
437,5,5,True,0.9525049328804016,easy,103,False
438,3,3,True,0.9777941107749939,easy,103,False
439,1,1,True,0.9992871880531311,easy,128,True
440,1,1,True,0.9999946355819702,easy,103,False
441,4,7,False,0.9247782230377197,easy,128,True
442,9,9,True,0.9999990463256836,easy,103,False
443,9,9,True,0.9453942775726318,easy,57,False
444,5,5,True,0.9911363124847412,easy,103,False
445,7,7,True,0.9853304624557495,easy,103,False
446,5,5,True,0.946190595626831,easy,103,False
447,0,0,True,0.8693951964378357,easy,103,False
448,2,2,True,0.8291962146759033,easy,57,False
449,2,0,False,0.9853146076202393,easy,128,True
450,2,2,True,0.999616265296936,easy,128,True
451,9,9,True,0.977980375289917,easy,103,False
452,7,7,True,0.9997454285621643,easy,128,True
453,3,3,True,0.8708978891372681,easy,103,False
454,9,9,True,0.9999427795410156,easy,103,False
455,4,4,True,0.9988473653793335,easy,128,True
456,3,4,False,0.9836956262588501,easy,103,False
457,5,5,True,0.9557457566261292,easy,103,False
458,4,4,True,0.9849938154220581,easy,128,True
459,6,2,False,0.8660005927085876,medium,128,True
460,5,5,True,0.999845027923584,easy,103,False
461,6,6,True,0.9905029535293579,easy,103,False
462,1,1,True,0.9974541068077087,easy,103,False
463,4,4,True,0.9021178483963013,easy,128,True
464,3,3,True,0.9814498424530029,easy,128,True
465,4,4,True,0.8684024810791016,easy,57,False
466,4,4,True,0.9832239151000977,easy,103,False
467,3,3,True,0.9958048462867737,easy,103,False
468,7,5,False,0.837314784526825,medium,128,True
469,8,8,True,0.9616589546203613,easy,103,False
470,3,4,False,0.8908595442771912,medium,128,True
471,7,7,True,0.8260138034820557,easy,103,False
472,8,8,True,0.9999966621398926,easy,103,False
473,0,0,True,0.9824612736701965,easy,103,False
474,5,5,True,0.5716519951820374,hard,128,True
475,7,7,True,0.9873402714729309,easy,103,False
476,6,5,False,0.7993524074554443,medium,128,True
477,0,0,True,0.9069466590881348,easy,103,False
478,5,5,True,0.9134508371353149,easy,103,False
479,4,4,True,0.9833375811576843,easy,103,False
480,8,8,True,0.9758548140525818,easy,103,False
481,6,6,True,0.9077140092849731,easy,57,False
482,8,8,True,0.9999669790267944,easy,103,False
483,5,3,False,0.8333233594894409,easy,103,False
484,5,5,True,0.9967008233070374,easy,103,False
485,9,9,True,0.7331721782684326,medium,128,True
486,9,9,True,0.9465535879135132,easy,57,False
487,9,9,True,0.861379086971283,easy,57,False
488,5,4,False,0.8474980592727661,medium,103,False
489,0,0,True,0.835852324962616,easy,57,False
490,1,1,True,0.9766562581062317,easy,57,False
491,0,0,True,0.9999659061431885,easy,128,True
492,8,8,True,0.9999775886535645,easy,103,False
493,1,1,True,0.9992175102233887,easy,103,False
494,1,1,True,0.9999983310699463,easy,103,False
495,8,8,True,0.9996848106384277,easy,103,False
496,0,0,True,0.9962146878242493,easy,128,True
497,2,2,True,0.9926279187202454,medium,103,False
498,2,2,True,0.9996240139007568,easy,103,False
499,0,0,True,0.8783016204833984,easy,57,False
500,4,4,True,0.9184849262237549,easy,103,False
501,6,6,True,0.9494411945343018,easy,128,True
502,5,5,True,0.9999692440032959,easy,128,True
503,4,4,True,0.9947933554649353,easy,103,False
504,9,9,True,0.9982306361198425,easy,103,False
505,4,4,True,0.8473424315452576,easy,103,False
506,7,7,True,0.9208717942237854,easy,103,False
507,9,9,True,0.9997051358222961,easy,103,False
508,9,0,False,0.6187400817871094,medium,128,True
509,4,4,True,0.9995476603507996,easy,103,False
510,5,5,True,0.999991774559021,easy,103,False
511,6,6,True,0.9911655783653259,easy,57,False
512,6,6,True,0.9973925352096558,easy,103,False
513,1,1,True,0.9534266591072083,easy,103,False
514,5,5,True,0.9714033603668213,easy,103,False
515,3,3,True,0.9578854441642761,easy,103,False
516,8,8,True,0.9997186064720154,easy,103,False
517,9,9,True,0.9997209906578064,easy,103,False
518,5,5,True,0.9502559900283813,easy,103,False
519,8,8,True,0.9887735247612,easy,103,False
520,5,5,True,0.999583899974823,easy,128,True
521,7,7,True,0.9999092817306519,easy,103,False
522,0,0,True,0.9824182391166687,easy,103,False
523,7,7,True,0.996842622756958,easy,103,False
524,0,0,True,0.9993175268173218,easy,103,False
525,5,5,True,0.9925779700279236,easy,103,False
526,0,0,True,0.816415548324585,medium,128,True
527,0,0,True,0.9707047343254089,easy,57,False
528,4,4,True,0.8892325162887573,easy,103,False
529,6,6,True,0.9993361830711365,easy,103,False
530,9,9,True,0.9998130202293396,easy,103,False
531,0,9,False,0.8033515214920044,easy,57,False
532,9,9,True,0.8213334679603577,medium,128,True
533,5,5,True,0.8963639140129089,easy,57,False
534,6,6,True,0.9010066390037537,easy,57,False
535,6,6,True,0.948840320110321,easy,57,False
536,6,6,True,0.9999732971191406,easy,103,False
537,2,6,False,0.44050097465515137,hard,128,True
538,9,9,True,0.8209388256072998,medium,103,False
539,0,0,True,0.9995691180229187,easy,103,False
540,1,1,True,0.9704417586326599,easy,103,False
541,7,7,True,0.9205480217933655,hard,103,False
542,6,6,True,0.9458091259002686,easy,103,False
543,7,7,True,0.9986286163330078,easy,103,False
544,5,5,True,0.8282356262207031,easy,57,False
545,9,9,True,0.8945565223693848,easy,57,False
546,1,1,True,0.9996237754821777,easy,103,False
547,6,6,True,0.9236974120140076,easy,57,False
548,2,2,True,0.998458981513977,easy,103,False
549,5,3,False,0.5975000858306885,hard,128,True
550,5,5,True,0.9747299551963806,easy,103,False
551,5,3,False,0.6894492506980896,medium,128,True
552,8,8,True,0.9279786944389343,easy,57,False
553,5,5,True,0.9971206784248352,easy,103,False
554,9,9,True,0.999320387840271,easy,103,False
555,4,4,True,0.9992469549179077,easy,103,False
556,6,6,True,0.8370397090911865,medium,128,True
557,4,4,True,0.9919639825820923,easy,103,False
558,3,3,True,0.9792999625205994,easy,103,False
559,2,2,True,0.9836138486862183,easy,57,False
560,0,0,True,0.8891088962554932,easy,57,False
561,7,7,True,0.9991441965103149,easy,103,False
562,6,6,True,0.8572832942008972,easy,103,False
563,2,3,False,0.5409437417984009,hard,128,True
564,2,2,True,0.963276743888855,easy,103,False
565,3,3,True,0.9983129501342773,easy,128,True
566,9,9,True,0.8974196910858154,easy,57,False
567,7,7,True,0.9481592774391174,easy,103,False
568,9,9,True,0.9502065777778625,easy,103,False
569,2,2,True,0.9031264781951904,easy,103,False
570,6,2,False,0.7448062300682068,medium,128,True
571,7,7,True,0.9954859614372253,easy,103,False
572,1,1,True,0.9548251628875732,easy,103,False
573,3,3,True,0.8113536238670349,easy,103,False
574,6,6,True,0.9321296215057373,easy,103,False
575,6,6,True,0.8937549591064453,easy,103,False
576,8,8,True,0.8896272778511047,easy,57,False
577,9,9,True,0.8099499344825745,medium,128,True
578,7,7,True,0.8819696307182312,easy,57,False
579,5,5,True,0.999993085861206,easy,103,False
580,4,4,True,0.9849969148635864,easy,103,False
581,0,0,True,0.9821544885635376,easy,103,False
