algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,150,-2.547023367619083,1.0068976625130184,151,0.03483240003697574,
Random,151,-97.91439082437282,1.0068976625130184,152,0.035073099890723825,
Random,152,-143.85957279488022,1.0068976625130184,153,0.03530339989811182,
Random,153,-46.47258294070804,1.0068976625130184,154,0.035524999955669045,
Random,154,-69.29459343425508,1.0068976625130184,155,0.035741099854931235,
Random,155,-73.33868604251123,1.0068976625130184,156,0.03595849988050759,
Random,156,-61.02627772457209,1.0068976625130184,157,0.03617409989237785,
Random,157,-16.801312983722926,1.0068976625130184,158,0.03638980002142489,
Random,158,-43.98554377724883,1.0068976625130184,159,0.03661060007289052,
Random,159,-36.52904457734257,1.0068976625130184,160,0.036836700048297644,
Random,160,-29.9380049524855,1.0068976625130184,161,0.037052599946036935,
Random,161,-94.09214546657601,1.0068976625130184,162,0.037268999963998795,
Random,162,-109.96694662680444,1.0068976625130184,163,0.03749500005505979,
Random,163,-120.44574507101916,1.0068976625130184,164,0.03771799989044666,
Random,164,-94.74401818809658,1.0068976625130184,165,0.037933999905362725,
Random,165,-141.7416880286015,1.0068976625130184,166,0.03814979991875589,
Random,166,-94.72506575067032,1.0068976625130184,167,0.03836439992301166,
Random,167,-60.841708867646474,1.0068976625130184,168,0.03859780007041991,
Random,168,-18.890608670177453,1.0068976625130184,169,0.038816999876871705,
Random,169,-141.70314561229404,1.0068976625130184,170,0.039036500034853816,
Random,170,-9.374852124303278,1.0068976625130184,171,0.039260399993509054,
Random,171,-43.363185058804326,1.0068976625130184,172,0.03950469987466931,
Random,172,-22.571041303849228,1.0068976625130184,173,0.03972360002808273,
Random,173,-100.4092174424199,1.0068976625130184,174,0.03994080005213618,
Random,174,-73.43497592198864,1.0068976625130184,175,0.04016139986924827,
Random,175,-98.08226775755523,1.0068976625130184,176,0.04037779988721013,
Random,176,-142.35414531135055,1.0068976625130184,177,0.04060619999654591,
Random,177,-62.485071271298814,1.0068976625130184,178,0.04082320001907647,
Random,178,-110.52985582848687,1.0068976625130184,179,0.04104629997164011,
Random,179,-107.2057411799247,1.0068976625130184,180,0.04126879991963506,
Random,180,-49.36702834478193,1.0068976625130184,181,0.04149009985849261,
Random,181,-35.55595248890121,1.0068976625130184,182,0.04170679999515414,
Random,182,-14.675051829183387,1.0068976625130184,183,0.04192169988527894,
Random,183,-94.67130500020598,1.0068976625130184,184,0.042137600015848875,
Random,184,-110.43511725132782,1.0068976625130184,185,0.04242219985462725,
Random,185,-95.64927214809944,1.0068976625130184,186,0.042676900047808886,
Random,186,-44.39924908190984,1.0068976625130184,187,0.04290409991517663,
Random,187,-34.01673879557566,1.0068976625130184,188,0.04312149994075298,
Random,188,-73.31390228331142,1.0068976625130184,189,0.043358099879696965,
Random,189,-94.00671641080244,1.0068976625130184,190,0.0435740000102669,
Random,190,-3.2721138255586806,1.0068976625130184,191,0.04386399989016354,
Random,191,-52.51499659847698,1.0068976625130184,192,0.0440960000269115,
Random,192,-120.66034836767865,1.0068976625130184,193,0.04431500006467104,
Random,193,-142.75709283426775,1.0068976625130184,194,0.04454290005378425,
Random,194,-142.50245866094062,1.0068976625130184,195,0.04476219997741282,
Random,195,-58.847159182205196,1.0068976625130184,196,0.04498000000603497,
Random,196,-142.42345485120413,1.0068976625130184,197,0.04519680002704263,
Random,197,-94.82536645326144,1.0068976625130184,198,0.04542879993095994,
Random,198,-61.441985701444985,1.0068976625130184,199,0.04565649991855025,
Random,199,-98.48792060136661,1.0068976625130184,200,0.04588559991680086,1.0068976625130184
Greedy,0,0.7516082788272508,0.7516082788272508,1,0.0,
Greedy,1,1.0519123304394289,1.0519123304394289,84673,21.518762900028378,
Greedy,2,1.1531729951451906,1.1531729951451906,169345,43.73736230004579,
Greedy,3,1.1531729951451906,1.1531729951451906,254017,62.15185829997063,
Greedy,4,1.1531729951451906,1.1531729951451906,338689,82.42801539995708,1.1531729951451906
BF,0,-142.7087508211233,-142.7087508211233,1,0.0,
BF,1,1.1531729951451906,1.1531729951451906,169345,38.15040310006589,
BF,2,1.1531729951451906,1.1531729951451906,338689,76.30080620013177,1.1531729951451906
