image_id, true_label, pred_label, correct, confidence         , difficulty, exit_layer, transmitted_to_cloud
     114,          1,          1, True   , 1.0                , easy      ,        128, True
     115,          3,          3, True   , 0.9999995231628418 , easy      ,        128, True
     116,          0,          0, True   , 0.9999430179595947 , easy      ,        128, True
     117,          4,          4, True   , 0.999997615814209  , easy      ,        128, True
     118,          2,          2, True   , 0.7009502053260803 , medium    ,        128, True
     119,          7,          2, False  , 0.8731328248977661 , medium    ,        128, True
     120,          8,          8, True   , 1.0                , easy      ,        128, True
     121,          3,          3, True   , 0.9899683594703674 , easy      ,        128, True
     122,          1,          1, True   , 1.0                , easy      ,        128, True
     123,          2,          2, True   , 1.0                , easy      ,        128, True
     124,          8,          8, True   , 0.9999971389770508 , easy      ,        128, True
     125,          0,          8, False  , 0.997794508934021  , easy      ,        128, True
     126,          8,          8, True   , 0.999998927116394  , easy      ,        128, True
     127,          3,          3, True   , 0.9997889399528503 , easy      ,        128, True
     128,          5,          3, False  , 0.604714572429657  , medium    ,        128, True
     129,          2,          2, True   , 1.0                , easy      ,        128, True
     130,          4,          4, True   , 0.9601150751113892 , easy      ,        128, True
     131,          1,          1, True   , 1.0                , easy      ,        128, True
     132,          8,          8, True   , 1.0                , easy      ,        128, True
     133,          9,          9, True   , 1.0                , easy      ,        128, True
     134,          1,          1, True   , 0.9999994039535522 , easy      ,        128, True
     135,          2,          2, True   , 0.9999967813491821 , easy      ,        128, True
     136,          9,          9, True   , 1.0                , easy      ,        128, True
     137,          7,          7, True   , 0.9997401833534241 , easy      ,        128, True
     138,          2,          2, True   , 0.9999784231185913 , easy      ,        128, True
     139,          9,          8, False  , 0.649530291557312  , medium    ,        128, True
     140,          6,          6, True   , 0.9975976347923279 , easy      ,        128, True
     141,          5,          5, True   , 1.0                , easy      ,        128, True
     142,          6,          6, True   , 1.0                , easy      ,        128, True
     143,          3,          3, True   , 0.8577563166618347 , medium    ,        128, True
     144,          8,          8, True   , 1.0                , easy      ,        128, True
     145,          7,          4, False  , 0.773125946521759  , medium    ,        128, True
     146,          6,          6, True   , 1.0                , easy      ,        128, True
     147,          2,          5, False  , 0.8434756994247437 , medium    ,        128, True
     148,          5,          5, True   , 0.9999501705169678 , easy      ,        128, True
     149,          2,          2, True   , 0.9999948740005493 , easy      ,        128, True
     150,          8,          8, True   , 0.999991774559021  , easy      ,        128, True
     151,          9,          9, True   , 0.9955469369888306 , easy      ,        128, True
     152,          6,          6, True   , 0.9431341886520386 , easy      ,        128, True
     153,          0,          0, True   , 1.0                , easy      ,        128, True
     154,          0,          0, True   , 0.9991583824157715 , easy      ,        128, True
     155,          5,          5, True   , 0.9999303817749023 , easy      ,        128, True
     156,          2,          2, True   , 0.9915220737457275 , easy      ,        128, True
     157,          9,          9, True   , 1.0                , easy      ,        128, True
     158,          5,          3, False  , 0.9560536742210388 , easy      ,        128, True
     159,          4,          4, True   , 1.0                , easy      ,        128, True
     160,          2,          2, True   , 0.9997506737709045 , easy      ,        128, True
     161,          1,          1, True   , 1.0                , easy      ,        128, True
     162,          6,          3, False  , 0.9999502897262573 , easy      ,        128, True
     163,          6,          6, True   , 0.9999998807907104 , easy      ,        128, True
     164,          8,          8, True   , 0.9950447082519531 , easy      ,        128, True
     165,          4,          4, True   , 0.9208287596702576 , easy      ,        128, True
     166,          8,          8, True   , 1.0                , easy      ,        128, True
     167,          4,          4, True   , 0.9999110698699951 , easy      ,        128, True
     168,          5,          5, True   , 1.0                , easy      ,        128, True
     169,          0,          0, True   , 0.9678667783737183 , easy      ,        128, True
     170,          9,          9, True   , 1.0                , easy      ,        128, True
     171,          9,          6, False  , 0.926533579826355  , easy      ,        128, True
     172,          9,          9, True   , 0.9999998807907104 , easy      ,        128, True
     173,          8,          8, True   , 0.9984819293022156 , easy      ,        128, True
     174,          9,          9, True   , 1.0                , easy      ,        128, True
     175,          9,          9, True   , 1.0                , easy      ,        128, True
     176,          3,          3, True   , 0.9999475479125977 , easy      ,        128, True
     177,          7,          7, True   , 0.999997615814209  , easy      ,        128, True
     178,          5,          5, True   , 0.9430505037307739 , easy      ,        128, True
     179,          0,          0, True   , 1.0                , easy      ,        128, True
     180,          0,          0, True   , 0.959482729434967  , easy      ,        128, True
     181,          5,          5, True   , 1.0                , easy      ,        128, True
     182,          2,          2, True   , 1.0                , easy      ,        128, True
     183,          2,          2, True   , 0.9995885491371155 , easy      ,        128, True
     184,          3,          3, True   , 0.9999855756759644 , easy      ,        128, True
     185,          8,          8, True   , 1.0                , easy      ,        128, True
     186,          6,          6, True   , 0.9999904632568359 , easy      ,        128, True
     187,          3,          3, True   , 0.9999995231628418 , easy      ,        128, True
     188,          4,          3, False  , 0.6530320644378662 , medium    ,        128, True
     189,          0,          8, False  , 0.9829907417297363 , easy      ,        128, True
     190,          5,          5, True   , 0.9975454211235046 , easy      ,        128, True
     191,          8,          8, True   , 0.9999997615814209 , easy      ,        128, True
     192,          0,          0, True   , 0.8790841102600098 , medium    ,        128, True
     193,          1,          1, True   , 0.9999997615814209 , easy      ,        128, True
     194,          7,          7, True   , 0.9970080256462097 , easy      ,        128, True
     195,          2,          2, True   , 0.9336641430854797 , easy      ,        128, True
     196,          8,          8, True   , 0.9999996423721313 , easy      ,        128, True
     197,          8,          8, True   , 0.9999220371246338 , easy      ,        128, True
     198,          7,          3, False  , 0.6594868302345276 , medium    ,        128, True
     199,          8,          8, True   , 1.0                , easy      ,        128, True
     200,          5,          5, True   , 0.9949744939804077 , easy      ,        128, True
     201,          1,          1, True   , 0.9999997615814209 , easy      ,        128, True
     202,          8,          8, True   , 1.0                , easy      ,        128, True
     203,          7,          7, True   , 0.9999992847442627 , easy      ,        128, True
     204,          1,          1, True   , 1.0                , easy      ,        128, True
     205,          3,          3, True   , 0.9999977350234985 , easy      ,        128, True
     206,          0,          0, True   , 0.9994039535522461 , easy      ,        128, True
     207,          5,          5, True   , 1.0                , easy      ,        128, True
     208,          7,          7, True   , 1.0                , easy      ,        128, True
     209,          9,          9, True   , 1.0                , easy      ,        128, True
     210,          7,          4, False  , 0.9991897940635681 , easy      ,        128, True
     211,          4,          4, True   , 0.9927762746810913 , easy      ,        128, True
     212,          5,          5, True   , 0.9999966621398926 , easy      ,        128, True
     213,          9,          9, True   , 0.5177041888237    , hard      ,        128, True
     214,          8,          8, True   , 0.9993495345115662 , easy      ,        128, True
     215,          0,          0, True   , 0.9922786951065063 , easy      ,        128, True
     216,          7,          7, True   , 0.9999986886978149 , easy      ,        128, True
     217,          9,          9, True   , 1.0                , easy      ,        128, True
     218,          8,          8, True   , 1.0                , easy      ,        128, True
     219,          2,          2, True   , 1.0                , easy      ,        128, True
     220,          7,          5, False  , 0.9827802181243896 , easy      ,        128, True
     221,          6,          5, False  , 0.755404531955719  , medium    ,        128, True
     222,          9,          9, True   , 1.0                , easy      ,        128, True
     223,          4,          4, True   , 0.966669499874115  , easy      ,        128, True
     224,          3,          3, True   , 0.9671963453292847 , easy      ,        128, True
     225,          9,          9, True   , 0.9996708631515503 , easy      ,        128, True
     226,          6,          0, False  , 0.7179177403450012 , medium    ,        128, True
     227,          4,          4, True   , 1.0                , easy      ,        128, True
     228,          7,          3, False  , 0.84914231300354   , medium    ,        128, True
     229,          6,          2, False  , 0.575208306312561  , hard      ,        128, True
     230,          5,          5, True   , 1.0                , easy      ,        128, True
     231,          1,          1, True   , 1.0                , easy      ,        128, True
     232,          5,          5, True   , 0.9833389520645142 , easy      ,        128, True
     233,          8,          8, True   , 0.9999788999557495 , easy      ,        128, True
     234,          8,          8, True   , 0.9999997615814209 , easy      ,        128, True
     235,          0,          0, True   , 1.0                , easy      ,        128, True
     236,          4,          4, True   , 1.0                , easy      ,        128, True
     237,          0,          2, False  , 0.9290500283241272 , easy      ,        128, True
     238,          5,          5, True   , 0.999147891998291  , easy      ,        128, True
     239,          5,          5, True   , 0.9999982118606567 , easy      ,        128, True
     240,          1,          1, True   , 1.0                , easy      ,        128, True
     241,          1,          1, True   , 1.0                , easy      ,        128, True
     242,          8,          1, False  , 0.5459030866622925 , hard      ,        128, True
     243,          9,          9, True   , 0.999994158744812  , easy      ,        128, True
     244,          0,          0, True   , 1.0                , easy      ,        128, True
     245,          3,          3, True   , 0.9999899864196777 , easy      ,        128, True
     246,          1,          1, True   , 1.0                , easy      ,        128, True
     247,          9,          8, False  , 0.9453911781311035 , easy      ,        128, True
     248,          2,          2, True   , 0.999995231628418  , easy      ,        128, True
     249,          2,          2, True   , 0.8776768445968628 , medium    ,        128, True
     250,          5,          5, True   , 1.0                , easy      ,        128, True
     251,          3,          3, True   , 0.9998674392700195 , easy      ,        128, True
     252,          9,          9, True   , 1.0                , easy      ,        128, True
     253,          9,          9, True   , 0.9999945163726807 , easy      ,        128, True
     254,          4,          4, True   , 0.9981922507286072 , easy      ,        128, True
     255,          0,          0, True   , 0.9994111061096191 , easy      ,        128, True
     256,          3,          3, True   , 1.0                , easy      ,        128, True
     257,          0,          0, True   , 1.0                , easy      ,        128, True
     258,          0,          0, True   , 0.9960187077522278 , easy      ,        128, True
     259,          9,          9, True   , 0.9491694569587708 , easy      ,        128, True
     260,          8,          8, True   , 1.0                , easy      ,        128, True
     261,          1,          1, True   , 1.0                , easy      ,        128, True
     262,          5,          5, True   , 0.9989033937454224 , easy      ,        128, True
     263,          7,          3, False  , 0.9532986879348755 , easy      ,        128, True
     264,          0,          8, False  , 0.8667460083961487 , medium    ,        128, True
     265,          8,          8, True   , 0.9905992150306702 , easy      ,        128, True
     266,          2,          2, True   , 0.9991925358772278 , easy      ,        128, True
     267,          4,          4, True   , 1.0                , easy      ,        128, True
     268,          7,          7, True   , 1.0                , easy      ,        128, True
     269,          0,          0, True   , 0.9998082518577576 , easy      ,        128, True
     270,          2,          2, True   , 0.9981309771537781 , easy      ,        128, True
     271,          3,          3, True   , 0.9954889416694641 , easy      ,        128, True
     272,          6,          6, True   , 1.0                , easy      ,        128, True
     273,          3,          3, True   , 0.9684863090515137 , easy      ,        128, True
     274,          8,          8, True   , 1.0                , easy      ,        128, True
     275,          5,          3, False  , 0.7938864231109619 , medium    ,        128, True
     276,          0,          0, True   , 0.9999938011169434 , easy      ,        128, True
     277,          3,          5, False  , 0.9976099729537964 , easy      ,        128, True
     278,          4,          4, True   , 0.9996572732925415 , easy      ,        128, True
     279,          3,          3, True   , 0.9999730587005615 , easy      ,        128, True
     280,          9,          9, True   , 1.0                , easy      ,        128, True
     281,          0,          8, False  , 0.6226752400398254 , medium    ,        128, True
     282,          6,          6, True   , 0.9999994039535522 , easy      ,        128, True
     283,          1,          1, True   , 1.0                , easy      ,        128, True
     284,          0,          0, True   , 0.9947407841682434 , easy      ,        128, True
     285,          9,          9, True   , 1.0                , easy      ,        128, True
     286,          1,          1, True   , 1.0                , easy      ,        128, True
     287,          0,          8, False  , 0.6744658350944519 , medium    ,        128, True
     288,          7,          7, True   , 0.9999938011169434 , easy      ,        128, True
     289,          9,          9, True   , 0.9999433755874634 , easy      ,        128, True
     290,          1,          1, True   , 1.0                , easy      ,        128, True
     291,          2,          2, True   , 1.0                , easy      ,        128, True
     292,          6,          6, True   , 0.9999996423721313 , easy      ,        128, True
     293,          9,          1, False  , 0.9366458654403687 , easy      ,        128, True
     294,          3,          3, True   , 0.9998599290847778 , easy      ,        128, True
     295,          4,          4, True   , 0.989767849445343  , easy      ,        128, True
     296,          6,          6, True   , 1.0                , easy      ,        128, True
     297,          0,          0, True   , 0.9999023675918579 , easy      ,        128, True
     298,          0,          0, True   , 0.9977995753288269 , easy      ,        128, True
     299,          6,          6, True   , 0.9999977350234985 , easy      ,        128, True
     300,          6,          6, True   , 0.9999970197677612 , easy      ,        128, True
     301,          6,          6, True   , 1.0                , easy      ,        128, True
     302,          3,          5, False  , 0.9961146116256714 , easy      ,        128, True
     303,          2,          2, True   , 0.9999879598617554 , easy      ,        128, True
     304,          6,          6, True   , 0.9209231734275818 , easy      ,        128, True
     305,          1,          1, True   , 0.9999115467071533 , easy      ,        128, True
     306,          8,          8, True   , 0.9999908208847046 , easy      ,        128, True
     307,          2,          2, True   , 0.9999823570251465 , easy      ,        128, True
     308,          1,          1, True   , 0.9693728089332581 , easy      ,        128, True
     309,          6,          2, False  , 0.7907499670982361 , medium    ,        128, True
     310,          8,          8, True   , 0.9999971389770508 , easy      ,        128, True
     311,          6,          6, True   , 1.0                , easy      ,        128, True
     312,          8,          8, True   , 0.7783302068710327 , medium    ,        128, True
     313,          0,          2, False  , 0.7870498299598694 , medium    ,        128, True
     314,          4,          4, True   , 0.9998589754104614 , easy      ,        128, True
     315,          0,          0, True   , 0.9880692362785339 , easy      ,        128, True
     316,          7,          7, True   , 0.9999833106994629 , easy      ,        128, True
     317,          7,          7, True   , 0.9995808005332947 , easy      ,        128, True
     318,          5,          5, True   , 0.9997501969337463 , easy      ,        128, True
     319,          5,          5, True   , 0.9999998807907104 , easy      ,        128, True
     320,          3,          3, True   , 0.9974014759063721 , easy      ,        128, True
     321,          5,          5, True   , 0.9989700317382812 , easy      ,        128, True
     322,          2,          2, True   , 0.9999990463256836 , easy      ,        128, True
     323,          3,          3, True   , 0.9972975850105286 , easy      ,        128, True
     324,          4,          4, True   , 0.7904976010322571 , medium    ,        128, True
     325,          1,          1, True   , 1.0                , easy      ,        128, True
     326,          7,          7, True   , 0.9999927282333374 , easy      ,        128, True
     327,          5,          5, True   , 0.9999899864196777 , easy      ,        128, True
     328,          4,          4, True   , 0.9999316930770874 , easy      ,        128, True
     329,          6,          6, True   , 0.999906063079834  , easy      ,        128, True
     330,          1,          1, True   , 1.0                , easy      ,        128, True
     331,          9,          9, True   , 0.9972584247589111 , easy      ,        128, True
     332,          3,          3, True   , 0.9067158102989197 , easy      ,        128, True
     333,          6,          6, True   , 1.0                , easy      ,        128, True
     334,          6,          6, True   , 1.0                , easy      ,        128, True
     335,          9,          9, True   , 0.9987819790840149 , easy      ,        128, True
     336,          3,          3, True   , 1.0                , easy      ,        128, True
     337,          8,          8, True   , 0.9999990463256836 , easy      ,        128, True
     338,          0,          0, True   , 0.9974072575569153 , easy      ,        128, True
     339,          7,          7, True   , 0.9022508859634399 , easy      ,        128, True
     340,          2,          2, True   , 0.9969225525856018 , easy      ,        128, True
     341,          6,          6, True   , 0.9997103810310364 , easy      ,        128, True
     342,          2,          0, False  , 0.9640098214149475 , easy      ,        128, True
     343,          5,          5, True   , 1.0                , easy      ,        128, True
     344,          8,          8, True   , 0.9999778270721436 , easy      ,        128, True
     345,          5,          5, True   , 0.9996693134307861 , easy      ,        128, True
     346,          4,          4, True   , 0.9999426603317261 , easy      ,        128, True
     347,          6,          6, True   , 1.0                , easy      ,        128, True
     348,          8,          8, True   , 0.9999728202819824 , easy      ,        128, True
     349,          9,          9, True   , 1.0                , easy      ,        128, True
     350,          9,          9, True   , 1.0                , easy      ,        128, True
     351,          1,          1, True   , 0.9999998807907104 , easy      ,        128, True
     352,          0,          8, False  , 0.9998449087142944 , easy      ,        128, True
     353,          2,          2, True   , 1.0                , easy      ,        128, True
     354,          2,          2, True   , 0.9764934778213501 , easy      ,        128, True
     355,          7,          4, False  , 0.9996469020843506 , easy      ,        128, True
     356,          3,          5, False  , 0.9390931129455566 , easy      ,        128, True
     357,          2,          2, True   , 0.983700692653656  , easy      ,        128, True
     358,          8,          8, True   , 0.9999985694885254 , easy      ,        128, True
     359,          0,          0, True   , 1.0                , easy      ,        128, True
     360,          9,          9, True   , 1.0                , easy      ,        128, True
     361,          5,          5, True   , 1.0                , easy      ,        128, True
     362,          8,          8, True   , 1.0                , easy      ,        128, True
     363,          1,          1, True   , 0.999916672706604  , easy      ,        128, True
     364,          9,          9, True   , 1.0                , easy      ,        128, True
     365,          4,          4, True   , 0.9999995231628418 , easy      ,        128, True
     366,          1,          1, True   , 0.9999938011169434 , easy      ,        128, True
     367,          3,          8, False  , 0.8288079500198364 , medium    ,        128, True
     368,          8,          8, True   , 0.998982846736908  , easy      ,        128, True
     369,          1,          1, True   , 0.9999998807907104 , easy      ,        128, True
     370,          4,          2, False  , 0.5230569243431091 , hard      ,        128, True
     371,          7,          7, True   , 0.9999990463256836 , easy      ,        128, True
     372,          9,          9, True   , 0.9999791383743286 , easy      ,        128, True
     373,          4,          4, True   , 0.9065442085266113 , easy      ,        128, True
     374,          2,          2, True   , 1.0                , easy      ,        128, True
     375,          7,          7, True   , 0.9951626062393188 , easy      ,        128, True
     376,          0,          3, False  , 0.9324319362640381 , easy      ,        128, True
     377,          7,          7, True   , 0.9999456405639648 , easy      ,        128, True
     378,          0,          8, False  , 0.9961659908294678 , easy      ,        128, True
     379,          6,          6, True   , 1.0                , easy      ,        128, True
     380,          6,          6, True   , 1.0                , easy      ,        128, True
     381,          9,          9, True   , 0.9974678754806519 , easy      ,        128, True
     382,          0,          0, True   , 0.9999998807907104 , easy      ,        128, True
     383,          9,          9, True   , 0.47522538900375366, hard      ,        128, True
     384,          2,          5, False  , 0.9913504123687744 , easy      ,        128, True
     385,          8,          8, True   , 0.9999990463256836 , easy      ,        128, True
     386,          7,          7, True   , 0.9999996423721313 , easy      ,        128, True
     387,          2,          2, True   , 0.9949603080749512 , easy      ,        128, True
     388,          2,          2, True   , 0.9990687966346741 , easy      ,        128, True
     389,          5,          5, True   , 0.9999942779541016 , easy      ,        128, True
     390,          1,          1, True   , 1.0                , easy      ,        128, True
     391,          2,          2, True   , 1.0                , easy      ,        128, True
     392,          6,          6, True   , 1.0                , easy      ,        128, True
     393,          2,          2, True   , 0.9993988275527954 , easy      ,        128, True
     394,          9,          9, True   , 0.9982402324676514 , easy      ,        128, True
     395,          6,          6, True   , 1.0                , easy      ,        128, True
     396,          2,          2, True   , 0.9999996423721313 , easy      ,        128, True
     397,          3,          3, True   , 0.9999997615814209 , easy      ,        128, True
     398,          0,          0, True   , 0.9952242374420166 , easy      ,        128, True
     399,          3,          3, True   , 0.9999998807907104 , easy      ,        128, True
     400,          9,          9, True   , 0.9992743134498596 , easy      ,        128, True
     401,          8,          8, True   , 0.9990642666816711 , easy      ,        128, True
     402,          7,          7, True   , 0.9996594190597534 , easy      ,        128, True
     403,          8,          8, True   , 0.9999806880950928 , easy      ,        128, True
     404,          8,          8, True   , 1.0                , easy      ,        128, True
     405,          4,          4, True   , 0.9319338798522949 , easy      ,        128, True
     406,          0,          0, True   , 1.0                , easy      ,        128, True
     407,          1,          1, True   , 0.9999586343765259 , easy      ,        128, True
     408,          8,          8, True   , 1.0                , easy      ,        128, True
     409,          2,          2, True   , 0.9999783039093018 , easy      ,        128, True
     410,          7,          7, True   , 0.9995299577713013 , easy      ,        128, True
     411,          9,          8, False  , 0.7473291754722595 , medium    ,        128, True
     412,          3,          3, True   , 0.9987340569496155 , easy      ,        128, True
     413,          6,          6, True   , 0.9997401833534241 , easy      ,        128, True
     414,          1,          1, True   , 1.0                , easy      ,        128, True
     415,          9,          9, True   , 1.0                , easy      ,        128, True
     416,          0,          0, True   , 0.7884290814399719 , medium    ,        128, True
     417,          7,          7, True   , 0.919988214969635  , easy      ,        128, True
     418,          3,          3, True   , 0.9920725226402283 , easy      ,        128, True
     419,          7,          7, True   , 0.9721243977546692 , easy      ,        128, True
     420,          4,          4, True   , 0.9994511008262634 , easy      ,        128, True
     421,          5,          5, True   , 0.9997648596763611 , easy      ,        128, True
     422,          0,          0, True   , 0.8640596270561218 , medium    ,        128, True
     423,          0,          0, True   , 0.9979669451713562 , easy      ,        128, True
     424,          2,          2, True   , 1.0                , easy      ,        128, True
     425,          9,          9, True   , 1.0                , easy      ,        128, True
     426,          3,          6, False  , 0.7227109670639038 , medium    ,        128, True
     427,          4,          3, False  , 0.599568784236908  , hard      ,        128, True
     428,          0,          8, False  , 0.786293625831604  , medium    ,        128, True
     429,          6,          6, True   , 0.999993085861206  , easy      ,        128, True
     430,          2,          2, True   , 0.9956772923469543 , easy      ,        128, True
     431,          5,          5, True   , 0.9999974966049194 , easy      ,        128, True
     432,          3,          3, True   , 0.9943004846572876 , easy      ,        128, True
     433,          7,          0, False  , 0.5472415089607239 , hard      ,        128, True
     434,          3,          3, True   , 0.9999207258224487 , easy      ,        128, True
     435,          7,          7, True   , 1.0                , easy      ,        128, True
     436,          2,          2, True   , 0.5301939845085144 , hard      ,        128, True
     437,          5,          5, True   , 0.9999911785125732 , easy      ,        128, True
     438,          3,          3, True   , 0.9994657635688782 , easy      ,        128, True
     439,          1,          1, True   , 0.9992871880531311 , easy      ,        128, True
     440,          1,          1, True   , 1.0                , easy      ,        128, True
